"gutenberg_id" "text"
"540" 1608 "Hugo has written Marion Delorme, Musset has written Bernerette,"
"541" 1608 "Alexandre Dumas has written Fernande, the thinkers and poets of all time"
"542" 1608 "have brought to the courtesan the offering of their pity, and at times"
"543" 1608 "a great man has rehabilitated them with his love and even with his name."
"544" 1608 "If I insist on this point, it is because many among those who have begun"
"545" 1608 "to read me will be ready to throw down a book in which they will fear to"
"546" 1608 "find an apology for vice and prostitution; and the author’s age will do"
"547" 1608 "something, no doubt, to increase this fear. Let me undeceive those"
"548" 1608 "who think thus, and let them go on reading, if nothing but such a fear"
"549" 1608 "hinders them."
"550" 1608 ""
"551" 1608 "I am quite simply convinced of a certain principle, which is: For the"
"552" 1608 "woman whose education has not taught her what is right, God almost"
"553" 1608 "always opens two ways which lead thither the ways of sorrow and of love."
"554" 1608 "They are hard; those who walk in them walk with bleeding feet and torn"
"555" 1608 "hands, but they also leave the trappings of vice upon the thorns of"
"556" 1608 "the wayside, and reach the journey’s end in a nakedness which is not"
"557" 1608 "shameful in the sight of the Lord."
"558" 1608 ""
"559" 1608 "Those who meet these bold travellers ought to succour them, and to tell"
"560" 1608 "all that they have met them, for in so doing they point out the way. It"
"561" 1608 "is not a question of setting at the outset of life two sign-posts, one"
"562" 1608 "bearing the inscription “The Right Way,” the other the inscription “The"
"563" 1608 "Wrong Way,” and of saying to those who come there, “Choose.” One must"
"564" 1608 "needs, like Christ, point out the ways which lead from the second"
"565" 1608 "road to the first, to those who have been easily led astray; and it is"
"566" 1608 "needful that the beginning of these ways should not be too painful nor"
"567" 1608 "appear too impenetrable."
"568" 1608 ""
"569" 1608 "Here is Christianity with its marvellous parable of the Prodigal Son to"
"570" 1608 "teach us indulgence and pardon. Jesus was full of love for souls wounded"
"571" 1608 "by the passions of men; he loved to bind up their wounds and to find in"
"572" 1608 "those very wounds the balm which should heal them. Thus he said to the"
"573" 1608 "Magdalen: “Much shall be forgiven thee because thou hast loved much,” a"
"574" 1608 "sublimity of pardon which can only have called forth a sublime faith."
"575" 1608 ""
"576" 1608 "Why do we make ourselves more strict than Christ? Why, holding"
"577" 1608 "obstinately to the opinions of the world, which hardens itself in"
"578" 1608 "order that it may be thought strong, do we reject, as it rejects, souls"
"579" 1608 "bleeding at wounds by which, like a sick man’s bad blood, the evil of"
"580" 1608 "their past may be healed, if only a friendly hand is stretched out to"
"581" 1608 "lave them and set them in the convalescence of the heart?"
"582" 1608 ""
"583" 1608 "It is to my own generation that I speak, to those for whom the theories"
"584" 1608 "of M. de Voltaire happily exist no longer, to those who, like myself,"
"585" 1608 "realize that humanity, for these last fifteen years, has been in one of"
"586" 1608 "its most audacious moments of expansion. The science of good and evil"
"587" 1608 "is acquired forever; faith is refashioned, respect for sacred things has"
"588" 1608 "returned to us, and if the world has not all at once become good, it has"
"589" 1608 "at least become better. The efforts of every intelligent man tend in"
"590" 1608 "the same direction, and every strong will is harnessed to the same"
"591" 1608 "principle: Be good, be young, be true! Evil is nothing but vanity, let"
"592" 1608 "us have the pride of good, and above all let us never despair. Do not"
"593" 1608 "let us despise the woman who is neither mother, sister, maid, nor wife."
"594" 1608 "Do not let us limit esteem to the family nor indulgence to egoism. Since"
"595" 1608 "“there is more joy in heaven over one sinner that repenteth than over"
"596" 1608 "ninety and nine just persons that need no repentance,” let us give joy"
"597" 1608 "to heaven. Heaven will render it back to us with usury. Let us leave on"
"598" 1608 "our way the alms of pardon for those whom earthly desires have driven"
"599" 1608 "astray, whom a divine hope shall perhaps save, and, as old women say"
"600" 1608 "when they offer you some homely remedy of their own, if it does no good"
"601" 1608 "it will do no harm."
"602" 1608 ""
"603" 1608 "Doubtless it must seem a bold thing to attempt to deduce these grand"
"604" 1608 "results out of the meagre subject that I deal with; but I am one of"
"605" 1608 "those who believe that all is in little. The child is small, and he"
"606" 1608 "includes the man; the brain is narrow, and it harbours thought; the eye"
"607" 1608 "is but a point, and it covers leagues."
"608" 1608 ""
"609" 1608 ""
"610" 1608 ""
"611" 1608 "<Chapter 4>"
"612" 1608 ""
"613" 1608 "Two days after, the sale was ended. It had produced 3.50,000 francs. The"
"614" 1608 "creditors divided among them two thirds, and the family, a sister and a"
"615" 1608 "grand-nephew, received the remainder."
"616" 1608 ""
"617" 1608 "The sister opened her eyes very wide when the lawyer wrote to her that"
"618" 1608 "she had inherited 50,000 francs. The girl had not seen her sister for"
"619" 1608 "six or seven years, and did not know what had become of her from the"
"620" 1608 "moment when she had disappeared from home. She came up to Paris in"
"621" 1608 "haste, and great was the astonishment of those who had known Marguerite"
"622" 1608 "when they saw as her only heir a fine, fat country girl, who until then"
"623" 1608 "had never left her village. She had made the fortune at a single stroke,"
"624" 1608 "without even knowing the source of that fortune. She went back, I heard"
"625" 1608 "afterward, to her countryside, greatly saddened by her sister’s death,"
"626" 1608 "but with a sadness which was somewhat lightened by the investment at"
"627" 1608 "four and a half per cent which she had been able to make."
"628" 1608 ""
"629" 1608 "All these circumstances, often repeated in Paris, the mother city of"
"630" 1608 "scandal, had begun to be forgotten, and I was even little by little"
"631" 1608 "forgetting the part I had taken in them, when a new incident brought to"
"632" 1608 "my knowledge the whole of Marguerite’s life, and acquainted me with"
"633" 1608 "such pathetic details that I was taken with the idea of writing down the"
"634" 1608 "story which I now write."
"635" 1608 ""
"636" 1608 "The rooms, now emptied of all their furniture, had been to let for three"
"637" 1608 "or four days when one morning there was a ring at my door."
"638" 1608 ""
"639" 1608 "My servant, or, rather, my porter, who acted as my servant, went to the"
"640" 1608 "door and brought me a card, saying that the person who had given it to"
"641" 1608 "him wished to see me."
"642" 1608 ""
"643" 1608 "I glanced at the card and there read these two words: Armand Duval."
"644" 1608 ""
"645" 1608 "I tried to think where I had seen the name, and remembered the first"
"646" 1608 "leaf of the copy of Manon Lescaut. What could the person who had given"
"647" 1608 "the book to Marguerite want of me? I gave orders to ask him in at once."
"648" 1608 ""
"649" 1608 "I saw a young man, blond, tall, pale, dressed in a travelling suit which"
"650" 1608 "looked as if he had not changed it for some days, and had not even taken"
"651" 1608 "the trouble to brush it on arriving at Paris, for it was covered with"
"652" 1608 "dust."
"653" 1608 ""
"654" 1608 "M. Duval was deeply agitated; he made no attempt to conceal his"
"655" 1608 "agitation, and it was with tears in his eyes and a trembling voice that"
"656" 1608 "he said to me:"
"657" 1608 ""
"658" 1608 "“Sir, I beg you to excuse my visit and my costume; but young people are"
"659" 1608 "not very ceremonious with one another, and I was so anxious to see you"
"660" 1608 "to-day that I have not even gone to the hotel to which I have sent my"
"661" 1608 "luggage, and have rushed straight here, fearing that, after all, I might"
"662" 1608 "miss you, early as it is.”"
"663" 1608 ""
"664" 1608 "I begged M. Duval to sit down by the fire; he did so, and, taking his"
"665" 1608 "handkerchief from his pocket, hid his face in it for a moment."
"666" 1608 ""
"667" 1608 "“You must be at a loss to understand,” he went on, sighing sadly, “for"
"668" 1608 "what purpose an unknown visitor, at such an hour, in such a costume, and"
"669" 1608 "in tears, can have come to see you. I have simply come to ask of you a"
"670" 1608 "great service.”"
"671" 1608 ""
"672" 1608 "“Speak on, sir, I am entirely at your disposal.”"
"673" 1608 ""
"674" 1608 "“You were present at the sale of Marguerite Gautier?”"
"675" 1608 ""
"676" 1608 "At this word the emotion, which he had got the better of for an instant,"
"677" 1608 "was too much for him, and he was obliged to cover his eyes with his"
"678" 1608 "hand."
"679" 1608 ""
"680" 1608 "“I must seem to you very absurd,” he added, “but pardon me, and believe"
"681" 1608 "that I shall never forget the patience with which you have listened to"
"682" 1608 "me.”"
"683" 1608 ""
"684" 1608 "“Sir,” I answered, “if the service which I can render you is able to"
"685" 1608 "lessen your trouble a little, tell me at once what I can do for you, and"
"686" 1608 "you will find me only too happy to oblige you.”"
"687" 1608 ""
"688" 1608 "M. Duval’s sorrow was sympathetic, and in spite of myself I felt the"
"689" 1608 "desire of doing him a kindness. Thereupon he said to me:"
"690" 1608 ""
"691" 1608 "“You bought something at Marguerite’s sale?”"
"692" 1608 ""
"693" 1608 "“Yes, a book.”"
"694" 1608 ""
"695" 1608 "“Manon Lescaut?”"
"696" 1608 ""
"697" 1608 "“Precisely.”"
"698" 1608 ""
"699" 1608 "“Have you the book still?”"
"700" 1608 ""
"701" 1608 "“It is in my bedroom.”"
"702" 1608 ""
"703" 1608 "On hearing this, Armand Duval seemed to be relieved of a great weight,"
